gen
"""german metal"""
"""german opera"""
"""german pop"""
"""german power metal"""
"""german reggae"""
"""german rock"""
"""german romanticism"""
"""german techno"""
"""german trance"""
"""ghanaian alternative"""
"""ghanaian hip hop"""
"""ghanaian pop"""
"""ghazal"""
"""girl group"""
"""glam metal"""
"""glam punk"""
"""glam rock"""
"""glitch"""
"""glitch hop"""
"""glitch pop"""
"""golden age hip hop"""
"""gospel"""
"""gospel r&b"""
"""gospel rap"""
"""gothabilly"""
"""gothenburg indie"""
"""gothenburg metal"""
"""gothic metal"""
"""gothic rock"""
"""gothic symphonic metal"""
"""gotlandsk musik"""
"""grand rapids indie"""
"""grave wave"""
"""greek house"""
"""gregorian dance"""
"""grime"""
"""groove metal"""
"""grunge"""
"""grunge pop"""
"""grungegaze"""
"""grupera"""
"""gruperas inmortales"""
"""gulf hip hop"""
"""gypsy jazz"""
"""gypsy punk"""
"""halftime dnb"""
"""hamburg electronic"""
"""hamilton on indie"""
"""hammond organ"""
"""hampton roads indie"""
"""happy hardcore"""
"""hard alternative"""
"""hard bop"""
"""hard motivation"""
"""hard rock"""
"""hardcore"""
"""hardcore hip hop"""
"""hardcore punk"""
"""hardvapour"""
"""harlem hip hop"""
"""harlem renaissance"""
"""harmonica blues"""
"""hawaiian hip hop"""
"""healing"""
"""heartland rock"""
"""hel"""
"""hengelliset laulut"""
"""hi-nrg"""
"""high vibe"""
"""hindustani classical"""
"""hip hop"""
"""hip house"""
"""hip pop"""
"""hip-hop experimental"""
"""hiplife"""
"""hollywood"""
"""honky tonk"""
"""hopebeat"""
"""house"""
"""houston indie"""
"""houston rap"""
"""hungarian classical piano"""
"""hyperpop"""
"""hyphy"""
"""hypnagogic pop"""
"""icelandic classical"""
"""icelandic electronic"""
"""icelandic indie"""
"""icelandic pop"""
"""icelandic rock"""
"""idol"""
"""impressionism"""
"""indian classical"""
"""indian electronic"""
"""indian folk"""
"""indian indie"""
"""indian rock"""
"""indiana indie"""
"""indie anthem-folk"""
"""indie dream pop"""
"""indie electropop"""
"""indie folk"""
"""indie garage rock"""
"""indie hip hop"""
"""indie jazz"""
"""indie pop"""
"""indie pop rap"""
"""indie poptimism"""
"""indie psych-pop"""
"""indie punk"""
"""indie quebecois"""
"""indie r&b"""
"""indie rock"""
"""indie rockism"""
"""indie soul"""
"""indie surf"""
"""indiecoustica"""
"""indietronica"""
"""indonesian hip hop"""
"""industrial"""
"""industrial hip hop"""
"""industrial metal"""
"""industrial pop"""
"""industrial rock"""
"""indy indie"""
"""instrumental bluegrass"""
"""instrumental djent"""
"""instrumental funk"""
"""instrumental grime"""
"""instrumental hip hop"""
"""instrumental post-rock"""
"""instrumental rock"""
"""instrumental soul"""
"""instrumental stoner rock"""
"""instrumental worship"""
"""intelligent dance music"""
"""irish accordion"""
"""irish folk"""
"""irish indie rock"""
"""irish metal"""
"""irish pop"""
"""irish rebel song"""
"""irish rock"""
"""irish singer-songwriter"""
"""irish underground rap"""
"""israeli pop"""
"""israelite hip hop"""
"""italian adult pop"""
"""italian baroque"""
"""italian disco"""
"""italian electronica"""
"""italian opera"""
"""italian pop"""
"""italian romanticism"""
"""italian soundtrack"""
"""italian tenor"""
"""italo dance"""
"""j-pop"""
"""j-rock"""
"""jam band"""
"""jamaican dancehall"""
"""jamaican hip hop"""
"""jamgrass"""
"""jamtronica"""
"""jangle pop"""
"""japanese chillhop"""
"""japanese electropop"""
"""japanese garage rock"""
"""japanese instrumental"""
"""japanese jazz"""
"""japanese rockabilly"""
"""jawaiian"""
"""jazz"""
"""jazz blues"""
"""jazz boom bap"""
"""jazz clarinet"""
"""jazz cover"""
"""jazz cubano"""
"""jazz funk"""
"""jazz fusion"""
"""jazz guitar"""
"""jazz guitar trio"""
"""jazz harp"""
"""jazz organ"""
"""jazz piano"""
"""jazz pop"""
"""jazz puertorriqueno"""
"""jazz rap"""
"""jazz saxophone"""
"""jazz trumpet"""
"""jazz venezolano"""
"""jazz violin"""
"""jazztronica"""
"""jewish hip hop"""
"""jewish pop"""
"""joropo"""
"""judaica"""
"""jump blues"""
"""jungle"""
"""k-pop"""
"""k-pop boy group"""
"""k-pop girl group"""
"""k-rap"""
"""k-rock"""
"""kansas city hip hop"""
"""kansas hip hop"""
"""kasi rap"""
"""kentucky hip hop"""
"""kentucky roots"""
"""khmer hip hop"""
"""kindie rock"""
"""kingston on indie"""
"""kirtan"""
"""kiwi rock"""
"""kizomba"""
"""kizomba antigas"""
"""kollywood"""
"""kompa gouyad"""
"""korean dream pop"""
"""korean old school hip hop"""
"""korean ost"""
"""korean pop"""
"""korean r&b"""
"""kwaito"""
"""la indie"""
"""la pop"""
"""laboratorio"""
"""lafayette indie"""
"""lagu sabahan"""
"""lancashire indie"""
"""lancaster pa indie"""
"""lao hip hop"""
"""late romantic era"""
"""latin afrobeat"""
"""latin alternative"""
"""latin arena pop"""
"""latin christian"""
"""latin classical"""
"""latin funk"""
"""latin hip hop"""
"""latin house"""
"""latin jazz"""
"""latin pop"""
"""latin rock"""
"""latin soundtrack"""
"""latin viral pop"""
"""latin worship"""
"""latintronica"""
"""latinx alternative"""
"""lawrence ks indie"""
"""lds instrumental"""
"""lds youth"""
"""leipzig electronic"""
"""lexington ky indie"""
"""lgbtq+ hip hop"""
"""lilith"""
"""liquid funk"""
"""lithuanian electronic"""
"""liverpool indie"""
"""livetronica"""
"""lo-fi"""
"""lo-fi beats"""
"""lo-fi chill"""
"""lo-fi house"""
"""lo-fi indie"""
"""lo-fi rap"""
"""london rap"""
"""louisiana blues"""
"""lounge"""
"""lovers rock"""
"""lund indie"""
"""madchester"""
"""maga rap"""
"""maine indie"""
"""mallsoft"""
"""mambo"""
"""man's orchestra"""
"""mandible"""
"""mandopop"""
"""manguebeat"""
"""manitoba indie"""
"""mariachi"""
"""mariachi cristiano"""
"""mashup"""
"""math pop"""
"""math rock"""
"""mbalax"""
"""meditation"""
"""medway sound"""
"""melancholia"""
"""melbourne bounce"""
"""melbourne bounce international"""
"""mellow gold"""
"""melodic deathcore"""
"""melodic dubstep"""
"""melodic metalcore"""
"""melodic rap"""
"""meme rap"""
"""memphis blues"""
"""memphis hip hop"""
"""memphis soul"""
"""merengue tipico"""
"""merseybeat"""
"""mestissatge"""
"""metal"""
"""metal gotico"""
"""metal guitar"""
"""metalcore"""
"""metropopolis"""
"""mexican hip hop"""
"""mexican indie"""
"""mexican pop"""
"""mexican rock"""
"""mexican rock-and-roll"""
"""miami bass"""
"""miami hip hop"""
"""miami indie"""
"""michigan folk"""
"""michigan indie"""
"""microhouse"""
"""middle earth"""
"""midwest americana"""
"""midwest emo"""
"""military band"""
"""military cadence"""
"""military rap"""
"""milwaukee hip hop"""
"""minimal melodic techno"""
"""minimal tech house"""
"""minimal techno"""
"""minneapolis indie"""
"""minneapolis sound"""
"""minnesota hip hop"""
"""mississippi hip hop"""
"""modern alternative pop"""
"""modern alternative rock"""
"""modern blues"""
"""modern blues rock"""
"""modern bollywood"""
"""modern country pop"""
"""modern country rock"""
"""modern dream pop"""
"""modern folk rock"""
"""modern funk"""
"""modern hard rock"""
"""modern hardcore"""
"""modern indie folk"""
"""modern jangle pop"""
"""modern old-time"""
"""modern power pop"""
"""modern reggae"""
"""modern rock"""
"""modern salsa"""
"""modern southern rock"""
"""moldovan pop"""
"""montreal indie"""
"""moombahton"""
"""motivation"""
"""motown"""
"""movie tunes"""
"""mpb"""
"""music hall"""
"""musica alagoana"""
"""musica costena"""
"""musica etnica"""
"""musica indigena latinoamericana"""
"""musica juiz-forana"""
"""musica maranhense"""
"""musica mexicana"""
"""musica poblana"""
"""musica popular colombiana"""
"""musica popular paraense"""
"""musica tradicional cubana"""
"""musique tahitienne"""
"""musique urbaine kinshasa"""
"""naija worship"""
"""nashville hip hop"""
"""nashville indie"""
"""nashville singer-songwriter"""
"""nashville sound"""
"""native american"""
"""native american contemporary"""
"""native american spiritual"""
"""ndombolo"""
"""neapolitan funk"""
"""nederreggae"""
"""neo mellow"""
"""neo r&b"""
"""neo soul"""
"""neo-classical"""
"""neo-pagan"""
"""neo-psychedelic"""
"""neo-singer-songwriter"""
"""neo-synthpop"""
"""neo-traditional country"""
"""neoclassical darkwave"""
"""neon pop punk"""
"""neotango"""
"""nerdcore"""
"""new age"""
"""new age piano"""
"""new americana"""
"""new england americana"""
"""new french touch"""
"""new jack swing"""
"""new jersey hardcore"""
"""new jersey indie"""
"""new jersey rap"""
"""new jersey underground rap"""
"""new mexico music"""
"""new orleans blues"""
"""new orleans funk"""
"""new orleans rap"""
"""new orleans soul"""
"""new rave"""
"""new romantic"""
"""new wave"""
"""new wave pop"""
"""new weird america"""
"""newcastle indie"""
"""newfoundland indie"""
"""nice indie"""
"""nigerian hip hop"""
"""nigerian pop"""
"""nightrun"""
"""nintendocore"""
"""no wave"""
"""noise pop"""
"""noise rock"""
"""nordic house"""
"""nordic soundtrack"""
"""norman ok indie"""
"""norske viser"""
"""norteno"""
"""north carolina hip hop"""
"""north carolina roots"""
"""north east england indie"""
"""northern soul"""
"""norwegian black metal"""
"""norwegian house"""
"""norwegian indie"""
"""norwegian pop"""
"""norwegian punk rock"""
"""norwegian singer-songwriter"""
"""nottingham indie"""
"""nouvelle chanson francaise"""
"""nova mpb"""
"""novelty"""
"""nu age"""
"""nu disco"""
"""nu gaze"""
"""nu jazz"""
"""nu metal"""
"""nu-cumbia"""
"""nu-metalcore"""
"""nueva musica mexicana"""
"""nuevo folklore mexicano"""
"""nursery"""
"""ny roots"""
"""nyc pop"""
"""nyc rap"""
"""nz christian"""
"""nz electronic"""
"""nz folk"""
"""nz hip hop"""
"""nz indie"""
"""nz pop"""
"""nz reggae"""
"""nz singer-songwriter"""
"""oakland hip hop"""
"""oakland indie"""
"""oc indie"""
"""oc rap"""
"""ohio hip hop"""
"""oi"""
"""ok indie"""
"""oklahoma country"""
"""old school dancehall"""
"""old school ebm"""
"""old school hip hop"""
"""old school uk hip hop"""
"""old-time"""
"""old-time fiddle"""
"""olympia wa indie"""
"""omaha indie"""
"""one-person band"""
"""ontario indie"""
"""opera metal"""
"""operatic pop"""
"""orchestra"""
"""orchestral performance"""
"""orchestral soundtrack"""
"""organic electronic"""
"""organic house"""
"""orgcore"""
"""orlando indie"""
"""orthodox chant"""
"""otacore"""
"""oth indie"""
"""ottawa rap"""
"""oulu indie"""
"""outlaw country"""
"""outsider"""
"""oyun havasi"""
"""p funk"""
"""pacific islands pop"""
"""pagode"""
"""pagode novo"""
"""paisley underground"""
"""pakistani hip hop"""
"""pakistani pop"""
"""palm desert scene"""
"""papuri"""
"""parody"""
"""pastoral"""
"""permanent wave"""
"""persian pop"""
"""perth indie"""
"""philly indie"""
"""philly rap"""
"""philly soul"""
"""phonk"""
"""piano blues"""
"""piano rock"""
"""piano worship"""
"""piedmont blues"""
"""pinoy hip hop"""
"""pinoy indie"""
"""pinoy r&b"""
"""pinoy rock"""
"""pittsburgh indie"""
"""pittsburgh rap"""
"""pittsburgh rock"""
"""pixel"""
"""pixie"""
"""plugg"""
"""political hip hop"""
"""polynesian hip hop"""
"""pop"""
"""pop argentino"""
"""pop dance"""
"""pop edm"""
"""pop emo"""
"""pop flamenco"""
"""pop folk"""
"""pop house"""
"""pop nacional"""
"""pop punk"""
"""pop quebecois"""
"""pop r&b"""
"""pop rap"""
"""pop reggaeton"""
"""pop rock"""
"""pop rock brasileiro"""
"""pop soul"""
"""pop urbaine"""
"""pop venezolano"""
"""pop violin"""
"""pop worship"""
"""popgaze"""
"""popping"""
"""pops orchestra"""
"""popwave"""
"""porro"""
"""portland hip hop"""
"""portland indie"""
"""portland punk"""
"""portuguese metal"""
"""portuguese pop"""
"""portuguese rock"""
"""post-disco"""
"""post-disco soul"""
"""post-grunge"""
"""post-hardcore"""
"""post-minimalism"""
"""post-post-hardcore"""
"""post-punk"""
"""post-rock"""
"""post-romantic era"""
"""post-screamo"""
"""post-teen pop"""
"""pov: indie"""
"""power metal"""
"""power pop"""
"""power-pop punk"""
"""praise"""
"""progressive alternative"""
"""progressive bluegrass"""
"""progressive electro house"""
"""progressive house"""
"""progressive metal"""
"""progressive post-hardcore"""
"""progressive trance"""
"""proto-techno"""
"""protopunk"""
"""psych gaze"""
"""psychedelic blues-rock"""
"""psychedelic doom"""
"""psychedelic folk"""
"""psychedelic hip hop"""
"""psychedelic pop"""
"""psychedelic rock"""
"""psychedelic soul"""
"""psychill"""
"""pub rock"""
"""puerto rican pop"""
"""puirt-a-beul"""
"""punjabi hip hop"""
"""punjabi pop"""
"""punk"""
"""punk 'n' roll"""
"""punta rock"""
"""purple sound"""
"""qawwali"""
"""quebec indie"""
"""queens hip hop"""
"""queer country"""
"""queercore"""
"""quiet storm"""
"""r&b"""
"""raga rock"""
"""ranchera"""
"""rap"""
"""rap boricua"""
"""rap conciencia"""
"""rap conscient"""
"""rap cristiano"""
"""rap dominicano"""
"""rap latina"""
"""rap metal"""
"""rap rock"""
"""rap underground espanol"""
"""rave"""
"""rawstyle"""
"""rebel blues"""
"""red dirt"""
"""redneck"""
"""reggae"""
"""reggae cover"""
"""reggae en espanol"""
"""reggae fusion"""
"""reggae rock"""
"""reggaeton"""
"""reggaeton chileno"""
"""reggaeton colombiano"""
"""reggaeton flow"""
"""retro soul"""
"""rhode island indie"""
"""rhode island rap"""
"""rhythm and blues"""
"""riddim"""
"""riddim dubstep"""
"""riot grrrl"""
"""rochester mn indie"""
"""rochester ny indie"""
"""rock"""
"""rock alternativo espanol"""
"""rock cristiano"""
"""rock drums"""
"""rock en espanol"""
"""rock gaucho"""
"""rock keyboard"""
"""rock of gibraltar"""
"""rock-and-roll"""
"""rockabilly"""
"""rocksteady"""
"""romanian folk"""
"""romanian house"""
"""romanian pop"""
"""roots reggae"""
"""roots rock"""
"""roots worship"""
"""rumba"""
"""rumba congolaise"""
"""rune folk"""
"""russian electronic"""
"""russian indie"""
"""russian romanticism"""
"""russian shoegaze"""
"""russian trance"""
"""rva indie"""
"""sacramento hip hop"""
"""sad lo-fi"""
"""sad rap"""
"""salsa"""
"""salsa choke"""
"""salsa colombiana"""
"""salsa international"""
"""salsa puertorriquena"""
"""salsa venezolana"""
"""samba reggae"""
"""samba-rock"""
"""san diego indie"""
"""san diego rap"""
"""saskatchewan indie"""
"""scam rap"""
"""scandinavian r&b"""
"""scandipop"""
"""schlager"""
"""scorecore"""
"""scottish electronic"""
"""scottish indie"""
"""scottish indie folk"""
"""scottish new wave"""
"""scottish rock"""
"""scottish singer-songwriter"""
"""scratch"""
"""scream rap"""
"""screamo"""
"""seattle hip hop"""
"""seattle indie"""
"""sega mauricien"""
"""serbian electronic"""
"""sertanejo"""
"""sertanejo pop"""
"""sertanejo universitario"""
"""shamanic"""
"""sheffield indie"""
"""shimmer pop"""
"""shimmer psych"""
"""shiver pop"""
"""shoegaze"""
"""show tunes"""
"""shred"""
"""sierreno"""
"""singaporean mandopop"""
"""singaporean pop"""
"""singaporean singer-songwriter"""
"""singer-songwriter"""
"""ska"""
"""ska punk"""
"""skate punk"""
"""sky room"""
"""slack-key guitar"""
"""slap house"""
"""slc indie"""
"""sleep"""
"""slow game"""
"""slowcore"""
"""sludge metal"""
"""slushwave"""
"""small room"""
"""smooth jazz"""
"""smooth saxophone"""
"""smooth soul"""
"""soca"""
"""socal pop punk"""
"""social media pop"""
"""soft rock"""
"""son cubano"""
"""sophisti-pop"""
"""soul"""
"""soul blues"""
"""soul flow"""
"""soul jazz"""
"""soulful house"""
"""soundtrack"""
"""south african alternative"""
"""south african country"""
"""south african electronic"""
"""south african hip hop"""
"""south african jazz"""
"""south african pop"""
"""south african pop dance"""
"""south african rock"""
"""south african trap"""
"""south carolina hip hop"""
"""south carolina indie"""
"""southampton indie"""
"""southern americana"""
"""southern gospel"""
"""southern hip hop"""
"""southern metal"""
"""southern rock"""
"""southern soul"""
"""southern soul blues"""
"""space age pop"""
"""space ambient"""
"""spanish classical"""
"""spanish hip hop"""
"""spanish indie pop"""
"""spanish pop"""
"""spanish pop rock"""
"""spanish rock"""
"""speedrun"""
"""spirituals"""
"""springfield mo indie"""
"""st louis rap"""
"""st petersburg fl indie"""
"""steampunk"""
"""stl indie"""
"""stomp and flutter"""
"""stomp and holler"""
"""stomp and whittle"""
"""stomp pop"""
"""string band"""
"""strut"""
"""substep"""
"""sufi"""
"""sunshine pop"""
"""surf music"""
"""swedish alternative rock"""
"""swedish classical"""
"""swedish country"""
"""swedish electronic"""
"""swedish electropop"""
"""swedish eurodance"""
"""swedish hard rock"""
"""swedish hip hop"""
"""swedish idol pop"""
"""swedish indie pop"""
"""swedish indie rock"""
"""swedish melodeath"""
"""swedish metal"""
"""swedish metalcore"""
"""swedish pop"""
"""swedish pop rap"""
"""swedish prog"""
"""swedish singer-songwriter"""
"""swedish soul"""
"""swedish tropical house"""
